battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
0.0535,0,0.19,0,0.05,0,0.24,0.02,0.19,0.8,0.19,0.0398,0.1775,low,0.09,0.03,0.04,1,0,0,0.0
0.0673,1,0.19,0,0.13,1,0.35,0.04,0.142,0.6,0.14,0.1096,0.157,high,0.18,0.17,0.04,1,0,1,0.3
0.1219,0,0.16,1,0.05,0,0.04,0.03,0.169,0.6,0.07,0.1419,0.1698,mid,0.09,0.02,0.04,1,0,0,0.2
0.1606,1,0.05,1,0.0,1,0.33,0.09,0.2,0.5,0.0,0.0157,0.077,high,0.11,0.01,0.02,1,0,0,0.3
0.1603,1,0.05,1,0.01,1,0.17,0.05,0.114,0.2,0.08,0.043,0.1207,mid,0.17,0.03,0.11,1,0,1,0.1
0.1958,0,0.05,0,0.06,1,0.52,0.04,0.153,0.1,0.14,0.1524,0.1848,high,0.07,0.06,0.03,1,0,0,0.3
0.0695,0,0.05,0,0.16,1,0.12,0.06,0.196,0.2,0.19,0.1649,0.1829,high,0.16,0.13,0.07,1,1,1,0.2
0.1441,0,0.06,1,0.0,1,0.53,0.05,0.106,0.1,0.12,0.0254,0.0954,low,0.09,0.04,0.04,1,1,1,0.1
0.147,0,0.22000000000000003,1,0.04,1,0.33,0.04,0.138,0.7,0.1,0.179,0.1988,mid,0.18,0.04,0.04,1,0,0,0.2
0.189,0,0.11000000000000001,0,0.04,1,0.48,0.05,0.127,0.4,0.05,0.1438,0.1832,mid,0.1,0.04,0.15,1,0,1,0.3
0.1152,1,0.21000000000000002,1,0.0,1,0.26,0.03,0.082,0.2,0.0,0.1304,0.1673,high,0.15,0.02,0.08,1,0,1,0.3
0.1619,1,0.09,0,0.03,0,0.2,0.09,0.117,0.6,0.09,0.0813,0.118,low,0.07,0.05,0.16,1,0,1,0.0
0.1002,1,0.18,0,0.01,0,0.45,0.06999999999999999,0.18,0.7,0.07,0.0948,0.1007,low,0.19,0.13,0.18,1,1,0,0.0
0.0742,1,0.05,0,0.0,1,0.36,0.06999999999999999,0.139,0.3,0.01,0.1161,0.1288,low,0.08,0.0,0.06,1,1,1,0.0
0.1306,1,0.21000000000000002,1,0.02,1,0.33,0.04,0.174,0.3,0.09,0.0867,0.1258,mid,0.06,0.05,0.16,1,0,0,0.2
0.1424,1,0.29,1,0.0,0,0.2,0.06,0.18,0.5,0.0,0.0181,0.1199,mid,0.15,0.0,0.19,1,0,0,0.2
0.0942,0,0.13999999999999999,1,0.08,0,0.27,0.05,0.091,0.4,0.09,0.0754,0.1532,low,0.06,0.03,0.13,1,1,1,0.0
0.1934,1,0.27,0,0.08,1,0.02,0.01,0.118,0.4,0.16,0.0242,0.1127,mid,0.18,0.01,0.09,1,0,1,0.2
0.129,1,0.13999999999999999,1,0.16,1,0.35,0.03,0.11,0.4,0.2,0.0405,0.0742,low,0.16,0.02,0.08,1,0,0,0.0
0.093,0,0.21000000000000002,1,0.0,0,0.54,0.09,0.08,0.1,0.13,0.1569,0.1763,mid,0.07,0.01,0.09,1,1,0,0.2
0.1699,1,0.05,0,0.16,0,0.21,0.01,0.156,0.4,0.2,0.0105,0.1099,low,0.16,0.0,0.18,1,1,0,0.1
0.1849,1,0.05,0,0.01,0,0.29,0.05,0.181,0.7,0.12,0.0978,0.1986,high,0.14,0.04,0.15,1,0,1,0.3
0.1922,0,0.05,0,0.15,1,0.42,0.06,0.153,0.8,0.16,0.0725,0.1882,high,0.12,0.01,0.17,1,0,0,0.3
0.0548,0,0.1,1,0.0,1,0.56,0.04,0.146,0.4,0.14,0.0657,0.1657,low,0.17,0.14,0.08,1,1,1,0.0
0.0916,1,0.05,0,0.0,1,0.47,0.02,0.082,0.4,0.01,0.1147,0.1393,mid,0.11,0.1,0.11,1,1,0,0.1
0.1783,1,0.05,0,0.08,0,0.14,0.06,0.183,0.8,0.11,0.091,0.1566,mid,0.12,0.07,0.07,1,0,1,0.2
0.1083,1,0.13999999999999999,1,0.02,1,0.49,0.08,0.156,0.5,0.09,0.0295,0.0503,low,0.16,0.08,0.05,1,1,1,0.0
0.1698,0,0.27999999999999997,0,0.1,1,0.07,0.08,0.131,0.8,0.12,0.0026,0.0508,high,0.15,0.03,0.17,1,1,0,0.2
0.1969,0,0.08,1,0.05,1,0.07,0.02,0.085,0.8,0.2,0.0332,0.0764,low,0.16,0.07,0.07,1,1,0,0.0
0.0869,0,0.19,0,0.0,0,0.02,0.06,0.197,0.7,0.03,0.0519,0.0533,high,0.19,0.0,0.12,1,0,1,0.2
0.1337,1,0.27,1,0.0,0,0.05,0.06999999999999999,0.2,0.4,0.01,0.0161,0.1029,high,0.1,0.01,0.2,1,1,0,0.2
0.0637,1,0.08,1,0.02,0,0.28,0.06,0.194,0.4,0.06,0.108,0.1289,high,0.15,0.1,0.07,1,0,0,0.2
0.0833,1,0.06,1,0.0,1,0.27,0.03,0.145,0.4,0.02,0.0649,0.129,low,0.19,0.08,0.19,1,0,1,0.0
0.1248,0,0.24,0,0.06,1,0.09,0.04,0.089,0.3,0.08,0.0071,0.1686,mid,0.09,0.08,0.13,1,1,0,0.2
0.1174,1,0.09,0,0.07,0,0.3,0.1,0.147,0.4,0.2,0.0744,0.1244,low,0.17,0.14,0.16,1,1,1,0.0
0.1831,1,0.22999999999999998,0,0.03,1,0.44,0.02,0.148,0.7,0.14,0.0437,0.1113,mid,0.1,0.05,0.18,1,0,0,0.2
0.1002,0,0.26,1,0.07,0,0.27,0.01,0.146,0.1,0.1,0.0115,0.1111,low,0.18,0.15,0.17,1,0,1,0.0
0.101,1,0.2,1,0.02,1,0.08,0.09,0.139,0.5,0.03,0.0547,0.0957,mid,0.15,0.11,0.12,1,1,0,0.2
0.1117,1,0.05,1,0.02,0,0.21,0.01,0.177,0.2,0.19,0.0495,0.1035,mid,0.15,0.09,0.02,1,0,1,0.1
0.099,1,0.27,1,0.03,0,0.15,0.09,0.153,0.2,0.07,0.1466,0.1717,mid,0.11,0.08,0.06,1,0,0,0.2
0.1564,0,0.13999999999999999,0,0.05,1,0.26,0.01,0.129,0.6,0.16,0.0117,0.1115,high,0.13,0.03,0.13,1,1,0,0.3
0.1065,0,0.27999999999999997,1,0.0,1,0.21,0.01,0.158,0.5,0.03,0.076,0.1722,low,0.16,0.13,0.2,1,0,1,0.1
0.1982,0,0.11000000000000001,0,0.12,0,0.24,0.01,0.129,0.7,0.16,0.0764,0.1873,high,0.16,0.14,0.15,1,1,1,0.3
0.1607,0,0.11000000000000001,1,0.06,1,0.2,0.1,0.192,0.2,0.08,0.0776,0.1005,low,0.11,0.01,0.14,1,1,0,0.0
0.1066,0,0.3,1,0.06,1,0.05,0.05,0.167,0.5,0.07,0.0053,0.1504,low,0.08,0.07,0.11,1,0,0,0.0
0.0681,0,0.05,1,0.12,1,0.17,0.09,0.194,0.5,0.19,0.0371,0.1702,mid,0.06,0.01,0.05,1,0,1,0.2
0.1163,1,0.21000000000000002,1,0.0,1,0.19,0.09,0.132,0.2,0.01,0.0728,0.0818,high,0.13,0.0,0.15,1,0,1,0.2
0.1285,0,0.08,1,0.04,1,0.11,0.08,0.199,0.5,0.07,0.1791,0.1896,high,0.17,0.15,0.02,1,1,1,0.3
0.0753,1,0.05,0,0.11,1,0.48,0.01,0.121,0.8,0.2,0.0606,0.1316,high,0.11,0.1,0.16,1,0,0,0.3
0.1779,1,0.26,1,0.02,0,0.05,0.08,0.09,0.1,0.03,0.1225,0.1717,low,0.12,0.02,0.2,1,1,0,0.1
0.0987,1,0.19,0,0.04,1,0.52,0.05,0.083,0.3,0.08,0.0419,0.0736,high,0.17,0.12,0.15,1,1,0,0.2
0.0511,0,0.09,1,0.15,1,0.24,0.06,0.136,0.3,0.18,0.0367,0.1264,mid,0.18,0.03,0.04,1,0,0,0.1
0.1044,0,0.18,0,0.04,1,0.12,0.06999999999999999,0.104,0.6,0.05,0.123,0.1263,mid,0.18,0.07,0.19,1,1,1,0.1
0.1855,0,0.05,0,0.05,0,0.32,0.06,0.187,0.8,0.18,0.0267,0.1161,high,0.07,0.0,0.07,1,0,1,0.3
0.0946,1,0.13999999999999999,0,0.09,0,0.26,0.01,0.186,0.6,0.1,0.0273,0.0891,mid,0.07,0.03,0.06,1,0,1,0.0
0.0657,1,0.19,1,0.02,0,0.21,0.01,0.11,0.8,0.08,0.0705,0.1905,low,0.06,0.01,0.11,1,1,0,0.0
0.1673,1,0.16,0,0.02,0,0.42,0.05,0.182,0.5,0.06,0.0214,0.0679,high,0.12,0.04,0.2,1,0,0,0.2
0.0731,1,0.05,1,0.0,1,0.28,0.05,0.13,0.8,0.0,0.0424,0.1032,mid,0.12,0.08,0.1,1,0,0,0.1
0.0926,1,0.08,0,0.06,1,0.59,0.08,0.161,0.7,0.14,0.0084,0.0793,low,0.18,0.07,0.02,1,0,1,0.0
0.1261,0,0.05,0,0.03,1,0.52,0.03,0.086,0.2,0.09,0.0605,0.1429,low,0.09,0.03,0.16,1,0,1,0.1
0.0618,0,0.11000000000000001,0,0.11,1,0.45,0.02,0.188,0.3,0.2,0.1175,0.1586,mid,0.19,0.02,0.1,1,1,0,0.2
0.0936,1,0.22999999999999998,0,0.05,1,0.57,0.02,0.129,0.2,0.06,0.0657,0.0938,mid,0.12,0.08,0.05,1,1,0,0.1
0.1485,1,0.09,1,0.0,1,0.28,0.08,0.158,0.5,0.01,0.0371,0.1023,high,0.14,0.11,0.11,1,1,0,0.3
0.1339,1,0.05,1,0.1,1,0.21,0.05,0.08,0.4,0.11,0.0833,0.1441,low,0.08,0.03,0.03,1,1,0,0.0
0.0508,1,0.13,0,0.01,0,0.5,0.06999999999999999,0.082,0.5,0.09,0.0102,0.1195,mid,0.14,0.04,0.14,1,0,1,0.1
0.1938,1,0.05,1,0.05,0,0.44,0.05,0.121,0.2,0.09,0.1299,0.1935,high,0.18,0.1,0.18,1,1,0,0.3
0.0995,0,0.13,1,0.01,0,0.1,0.01,0.104,0.4,0.03,0.0258,0.1889,low,0.11,0.03,0.05,1,0,1,0.0
0.1086,1,0.16999999999999998,1,0.0,1,0.43,0.02,0.111,0.6,0.01,0.0056,0.115,high,0.11,0.05,0.17,1,1,0,0.2
0.1322,0,0.22999999999999998,1,0.01,1,0.35,0.01,0.157,0.1,0.03,0.0443,0.0708,high,0.15,0.08,0.06,1,0,0,0.3
0.1864,0,0.19,1,0.02,0,0.57,0.01,0.181,0.6,0.06,0.1279,0.1793,high,0.19,0.09,0.08,1,0,1,0.3
0.1944,1,0.05,0,0.01,1,0.26,0.05,0.092,0.4,0.09,0.0313,0.0712,mid,0.19,0.08,0.07,1,0,1,0.2
0.0581,0,0.06,0,0.05,1,0.56,0.02,0.18,0.2,0.1,0.0523,0.0565,low,0.1,0.04,0.13,1,1,1,0.0
0.102,1,0.06999999999999999,1,0.03,1,0.27,0.06999999999999999,0.128,0.4,0.04,0.0919,0.1482,high,0.18,0.01,0.09,1,0,1,0.3
0.1936,0,0.13,0,0.02,0,0.44,0.01,0.139,0.3,0.03,0.057,0.1021,low,0.17,0.07,0.03,1,0,1,0.1
0.1329,1,0.16999999999999998,0,0.05,1,0.23,0.06,0.198,0.8,0.06,0.038,0.0682,mid,0.11,0.1,0.09,1,1,0,0.1
0.0808,1,0.05,1,0.03,0,0.46,0.05,0.105,0.8,0.15,0.0119,0.0529,low,0.15,0.05,0.1,1,0,1,0.0
0.0994,0,0.12,1,0.04,0,0.4,0.09,0.164,0.2,0.17,0.0296,0.0839,high,0.17,0.07,0.11,1,0,0,0.2
0.1811,1,0.2,0,0.03,1,0.22,0.02,0.082,0.2,0.08,0.0358,0.0614,high,0.09,0.02,0.04,1,0,1,0.2
0.0765,1,0.25,0,0.03,0,0.44,0.03,0.088,0.8,0.11,0.1364,0.1851,mid,0.06,0.01,0.19,1,1,1,0.2
0.0993,1,0.22999999999999998,1,0.0,0,0.16,0.04,0.106,0.7,0.13,0.0424,0.1639,low,0.14,0.01,0.06,1,0,1,0.0
0.1136,1,0.16,0,0.15,0,0.32,0.05,0.15,0.6,0.19,0.0961,0.103,high,0.1,0.03,0.08,1,1,1,0.3
0.0719,1,0.05,1,0.0,1,0.23,0.04,0.113,0.6,0.09,0.0431,0.1727,high,0.14,0.09,0.12,1,1,1,0.3
0.0733,1,0.06,1,0.0,0,0.63,0.03,0.105,0.7,0.1,0.095,0.1739,low,0.17,0.04,0.09,1,0,1,0.0
0.1946,0,0.27,1,0.08,0,0.08,0.03,0.123,0.8,0.19,0.0647,0.1849,high,0.06,0.0,0.02,1,0,0,0.3
0.123,1,0.16,0,0.0,1,0.48,0.06999999999999999,0.111,0.7,0.02,0.1944,0.1963,mid,0.18,0.17,0.16,1,1,1,0.2
0.1577,0,0.1,1,0.0,1,0.64,0.01,0.105,0.3,0.07,0.0116,0.1432,high,0.07,0.03,0.07,1,1,1,0.3
0.1514,1,0.13999999999999999,0,0.03,1,0.12,0.06,0.138,0.3,0.04,0.0306,0.0538,low,0.15,0.03,0.15,1,0,1,0.0
0.0579,1,0.25,0,0.03,0,0.07,0.1,0.089,0.8,0.1,0.0808,0.1517,high,0.12,0.04,0.11,1,0,1,0.2
0.0574,1,0.3,0,0.01,1,0.3,0.09,0.126,0.2,0.03,0.0094,0.1334,low,0.05,0.03,0.19,1,0,0,0.0
0.1072,1,0.22000000000000003,1,0.06,0,0.19,0.04,0.114,0.8,0.16,0.038,0.0877,high,0.15,0.09,0.16,1,1,0,0.2
0.0843,0,0.13,1,0.01,0,0.16,0.09,0.119,0.7,0.04,0.0593,0.0732,mid,0.17,0.08,0.14,1,0,1,0.1
0.1492,1,0.15,0,0.05,0,0.11,0.09,0.085,0.3,0.07,0.1684,0.1746,mid,0.14,0.12,0.19,1,1,1,0.3
0.1807,1,0.29,0,0.0,0,0.16,0.02,0.125,0.3,0.0,0.1221,0.1415,high,0.08,0.05,0.17,1,1,0,0.3
0.0909,1,0.06999999999999999,1,0.07,0,0.47,0.01,0.146,0.3,0.09,0.041,0.1643,low,0.14,0.1,0.16,1,1,0,0.0
0.1876,0,0.13,1,0.09,1,0.64,0.1,0.098,0.3,0.19,0.06,0.1211,high,0.17,0.0,0.02,1,1,1,0.3
0.1436,1,0.24,1,0.03,1,0.23,0.03,0.106,0.5,0.04,0.0189,0.1411,mid,0.08,0.04,0.08,1,0,0,0.2
0.1251,0,0.05,1,0.1,1,0.29,0.06999999999999999,0.133,0.6,0.16,0.0308,0.0591,low,0.11,0.09,0.11,1,0,0,0.0
0.0636,0,0.05,0,0.08,1,0.28,0.09,0.152,0.2,0.15,0.0148,0.0742,high,0.15,0.06,0.03,1,0,0,0.2
0.1354,1,0.06999999999999999,1,0.03,1,0.26,0.05,0.136,0.4,0.06,0.0297,0.0918,mid,0.05,0.01,0.13,1,1,0,0.1
0.093,1,0.05,1,0.03,1,0.34,0.05,0.19,0.4,0.16,0.105,0.1726,mid,0.07,0.02,0.06,1,0,1,0.2
0.183,1,0.1,0,0.07,1,0.47,0.03,0.117,0.1,0.11,0.1191,0.1882,high,0.13,0.1,0.11,1,0,0,0.3
0.1424,0,0.05,1,0.16,1,0.23,0.06,0.08,0.4,0.18,0.1399,0.1663,low,0.14,0.11,0.16,1,1,1,0.1
0.0583,1,0.09,1,0.01,0,0.51,0.09,0.088,0.8,0.02,0.1658,0.1794,mid,0.16,0.09,0.07,1,1,0,0.1
0.0648,1,0.05,1,0.09,1,0.54,0.04,0.109,0.5,0.2,0.1153,0.1817,high,0.05,0.0,0.13,1,0,0,0.3
0.1203,1,0.05,1,0.0,1,0.11,0.09,0.109,0.2,0.12,0.0035,0.051,mid,0.17,0.13,0.19,1,1,0,0.0
0.1777,0,0.22000000000000003,1,0.0,0,0.15,0.02,0.1,0.4,0.07,0.0553,0.0874,mid,0.1,0.08,0.1,1,1,0,0.1
0.1299,1,0.27999999999999997,1,0.0,0,0.64,0.05,0.083,0.6,0.06,0.0046,0.0908,mid,0.19,0.08,0.05,1,0,1,0.1
0.1494,0,0.19,0,0.02,1,0.47,0.04,0.129,0.2,0.09,0.0207,0.1177,high,0.13,0.01,0.14,1,0,0,0.3
0.0527,0,0.06999999999999999,1,0.04,0,0.53,0.09,0.128,0.1,0.11,0.0067,0.1924,low,0.13,0.07,0.13,1,0,0,0.0
0.0793,1,0.27999999999999997,1,0.01,1,0.64,0.04,0.179,0.4,0.02,0.0818,0.1006,mid,0.12,0.0,0.05,1,1,0,0.1
0.0873,1,0.05,1,0.06,0,0.08,0.06,0.152,0.7,0.09,0.1257,0.1411,low,0.15,0.08,0.07,1,0,1,0.0
0.0722,0,0.11000000000000001,0,0.12,0,0.12,0.1,0.093,0.6,0.2,0.0138,0.1371,mid,0.13,0.06,0.03,1,0,0,0.1
0.125,1,0.15,0,0.14,1,0.2,0.04,0.167,0.5,0.18,0.0011,0.102,high,0.06,0.05,0.06,1,1,1,0.2
0.1358,0,0.16999999999999998,0,0.0,0,0.6,0.06,0.147,0.3,0.01,0.0889,0.1635,low,0.14,0.1,0.13,1,0,0,0.0
0.1035,1,0.19,1,0.08,0,0.11,0.1,0.173,0.6,0.1,0.0831,0.1709,mid,0.17,0.08,0.05,1,1,0,0.1
0.1289,0,0.08,1,0.03,1,0.16,0.09,0.161,0.6,0.17,0.0713,0.1854,high,0.14,0.08,0.2,1,1,0,0.3
0.1445,0,0.22000000000000003,1,0.02,0,0.37,0.04,0.082,0.2,0.06,0.0527,0.1393,high,0.17,0.16,0.17,1,1,1,0.3
0.1702,1,0.22999999999999998,1,0.12,1,0.47,0.06,0.107,0.2,0.19,0.1284,0.1643,low,0.1,0.0,0.19,1,0,1,0.1
0.0534,0,0.05,1,0.04,0,0.02,0.02,0.085,0.5,0.16,0.0911,0.122,mid,0.05,0.03,0.18,1,1,1,0.2
0.0628,1,0.18,0,0.05,0,0.6,0.02,0.087,0.6,0.06,0.1047,0.1534,low,0.12,0.07,0.14,1,1,0,0.1
0.0713,0,0.13999999999999999,1,0.04,0,0.53,0.08,0.098,0.1,0.17,0.0123,0.1477,low,0.19,0.18,0.13,1,0,1,0.0
0.1207,0,0.05,0,0.0,0,0.58,0.03,0.112,0.8,0.0,0.0406,0.0681,low,0.07,0.03,0.05,1,1,0,0.0
0.0683,1,0.21000000000000002,0,0.07,0,0.3,0.01,0.197,0.7,0.08,0.0927,0.1135,mid,0.09,0.0,0.15,1,0,0,0.1
0.0594,1,0.26,0,0.01,0,0.27,0.01,0.196,0.5,0.02,0.0407,0.0528,low,0.17,0.05,0.17,1,1,1,0.0
0.0537,1,0.2,0,0.01,1,0.55,0.03,0.103,0.7,0.02,0.1041,0.143,mid,0.1,0.05,0.12,1,1,1,0.1
0.1565,1,0.05,0,0.0,0,0.38,0.01,0.121,0.5,0.01,0.0781,0.1364,low,0.19,0.17,0.07,1,1,1,0.0
0.1052,0,0.09,0,0.01,0,0.06,0.08,0.195,0.4,0.16,0.1191,0.1839,low,0.06,0.01,0.11,1,0,1,0.0
0.0713,0,0.16,0,0.04,1,0.63,0.06999999999999999,0.089,0.2,0.08,0.0103,0.176,mid,0.15,0.1,0.12,1,0,0,0.1
0.1766,1,0.05,1,0.01,0,0.16,0.06,0.141,0.5,0.07,0.0125,0.1227,high,0.09,0.07,0.17,1,0,1,0.3
0.0584,1,0.16999999999999998,1,0.01,1,0.19,0.04,0.199,0.4,0.04,0.0919,0.1343,high,0.12,0.09,0.17,1,1,1,0.3
0.1541,1,0.15,1,0.06,1,0.05,0.05,0.109,0.4,0.1,0.0536,0.1656,mid,0.07,0.03,0.04,1,1,1,0.1
0.0837,0,0.24,1,0.01,0,0.51,0.02,0.104,0.5,0.15,0.0638,0.1831,low,0.16,0.06,0.2,1,0,1,0.0
0.0935,1,0.05,1,0.03,1,0.58,0.01,0.155,0.5,0.12,0.0639,0.1087,mid,0.1,0.04,0.09,1,0,1,0.2
0.0665,1,0.06999999999999999,0,0.0,1,0.31,0.01,0.185,0.5,0.02,0.0496,0.1804,low,0.05,0.02,0.15,1,0,0,0.0
0.068,1,0.24,0,0.13,1,0.34,0.04,0.157,0.2,0.17,0.0686,0.1418,high,0.15,0.01,0.04,1,1,1,0.3
0.0877,0,0.15,1,0.0,1,0.17,0.01,0.195,0.7,0.0,0.1064,0.1985,mid,0.11,0.08,0.09,1,1,1,0.1
0.1493,0,0.15,1,0.13,0,0.53,0.05,0.102,0.5,0.16,0.024,0.1414,mid,0.19,0.15,0.2,1,1,1,0.2
0.1762,0,0.06,0,0.03,1,0.26,0.01,0.083,0.6,0.14,0.0525,0.0704,mid,0.09,0.07,0.04,1,1,0,0.2
0.0842,1,0.18,1,0.04,0,0.57,0.1,0.124,0.3,0.1,0.0348,0.073,mid,0.08,0.04,0.14,1,1,0,0.1
0.0925,1,0.21000000000000002,0,0.09,0,0.56,0.02,0.196,0.1,0.14,0.1262,0.152,mid,0.08,0.0,0.05,1,0,0,0.2
0.1692,0,0.21000000000000002,0,0.04,1,0.02,0.09,0.106,0.1,0.17,0.1899,0.1904,high,0.09,0.03,0.07,1,1,1,0.3
0.1576,1,0.22000000000000003,0,0.08,0,0.05,0.06999999999999999,0.139,0.3,0.17,0.0258,0.0789,high,0.05,0.01,0.07,1,1,1,0.3
0.1065,0,0.16999999999999998,1,0.04,1,0.48,0.03,0.162,0.6,0.08,0.1188,0.1948,low,0.08,0.0,0.12,1,0,0,0.0
0.0958,1,0.16,0,0.09,1,0.6,0.04,0.2,0.1,0.12,0.073,0.0751,low,0.1,0.04,0.19,1,0,1,0.0
0.0623,1,0.08,0,0.06,1,0.26,0.03,0.197,0.7,0.12,0.0484,0.1238,mid,0.1,0.01,0.16,1,0,0,0.1
0.0897,0,0.13999999999999999,1,0.01,0,0.17,0.04,0.171,0.1,0.02,0.0547,0.1852,high,0.12,0.03,0.05,1,0,1,0.2
0.111,0,0.15,0,0.04,1,0.41,0.01,0.152,0.3,0.16,0.08,0.1455,mid,0.16,0.05,0.16,1,0,1,0.2
0.0616,1,0.22000000000000003,0,0.03,1,0.21,0.08,0.15,0.7,0.04,0.0347,0.0513,high,0.17,0.09,0.19,1,0,0,0.2
0.168,1,0.12,1,0.06,1,0.37,0.06999999999999999,0.168,0.4,0.07,0.0679,0.1231,low,0.15,0.03,0.02,1,1,0,0.1
0.1715,0,0.13,0,0.0,1,0.12,0.03,0.094,0.8,0.06,0.1224,0.1676,mid,0.15,0.1,0.05,1,1,1,0.2
0.0983,0,0.06,1,0.0,1,0.45,0.01,0.13,0.4,0.11,0.0948,0.1205,mid,0.05,0.03,0.06,1,0,1,0.1
0.072,1,0.09,1,0.12,1,0.14,0.08,0.165,0.4,0.14,0.0366,0.1234,low,0.14,0.07,0.03,1,1,0,0.0
0.166,0,0.06,0,0.02,1,0.24,0.08,0.169,0.2,0.03,0.0223,0.1777,mid,0.12,0.1,0.14,1,1,1,0.2
0.1564,0,0.15,1,0.01,0,0.42,0.06999999999999999,0.108,0.2,0.02,0.1619,0.1962,high,0.07,0.0,0.07,1,1,0,0.3
0.0592,0,0.08,1,0.01,0,0.52,0.09,0.103,0.7,0.1,0.0332,0.097,mid,0.05,0.0,0.04,1,0,1,0.0
0.0969,0,0.18,1,0.02,1,0.44,0.06,0.158,0.3,0.07,0.0167,0.0909,low,0.09,0.01,0.08,1,0,1,0.0
0.1356,1,0.05,1,0.0,0,0.35,0.08,0.131,0.1,0.19,0.0782,0.0951,high,0.05,0.02,0.17,1,1,1,0.3
0.0504,1,0.1,0,0.08,0,0.14,0.05,0.189,0.7,0.09,0.0881,0.1129,mid,0.15,0.0,0.1,1,1,1,0.0
0.1546,1,0.05,1,0.03,1,0.06,0.02,0.101,0.1,0.04,0.0091,0.1317,high,0.15,0.11,0.09,1,0,0,0.3
0.0689,0,0.29,1,0.03,1,0.07,0.08,0.147,0.2,0.06,0.0487,0.0722,low,0.09,0.0,0.16,1,0,0,0.0
0.1685,0,0.06,0,0.14,0,0.16,0.06,0.137,0.7,0.15,0.012,0.1429,low,0.06,0.03,0.17,1,1,1,0.0
0.1792,1,0.1,0,0.03,1,0.62,0.03,0.17,0.7,0.08,0.1626,0.1913,mid,0.18,0.14,0.15,1,0,1,0.3
0.1786,0,0.12,0,0.11,0,0.61,0.01,0.123,0.3,0.14,0.0074,0.0865,high,0.14,0.11,0.17,1,1,0,0.3
0.1944,0,0.06,1,0.09,1,0.59,0.02,0.132,0.7,0.1,0.0634,0.1079,low,0.19,0.13,0.03,1,0,1,0.0
0.1077,1,0.25,0,0.13,1,0.49,0.06,0.131,0.4,0.14,0.0334,0.1079,high,0.17,0.11,0.02,1,0,1,0.3
0.0648,1,0.18,0,0.01,1,0.6,0.01,0.195,0.4,0.04,0.0931,0.1811,low,0.1,0.03,0.04,1,0,0,0.0
0.1702,1,0.05,1,0.08,0,0.02,0.06,0.185,0.6,0.19,0.0921,0.1351,low,0.12,0.09,0.03,1,1,1,0.0
0.1571,0,0.29,0,0.01,0,0.3,0.09,0.15,0.7,0.03,0.0805,0.0956,low,0.1,0.09,0.04,1,1,1,0.0
0.0856,1,0.11000000000000001,1,0.14,1,0.19,0.06999999999999999,0.125,0.6,0.19,0.1057,0.1931,low,0.17,0.0,0.1,1,0,1,0.0
0.1786,0,0.26,0,0.06,0,0.14,0.1,0.115,0.4,0.15,0.0616,0.0912,high,0.18,0.0,0.14,1,0,0,0.3
0.0914,1,0.06999999999999999,0,0.01,1,0.6,0.09,0.198,0.5,0.04,0.074,0.084,high,0.14,0.08,0.05,1,0,0,0.3
0.1615,1,0.27999999999999997,0,0.03,0,0.09,0.09,0.117,0.1,0.13,0.0542,0.0678,high,0.08,0.03,0.03,1,1,0,0.2
0.0649,1,0.13999999999999999,0,0.04,1,0.19,0.08,0.19,0.7,0.12,0.0344,0.1551,low,0.18,0.01,0.02,1,1,0,0.0
0.1646,0,0.25,0,0.03,1,0.25,0.06,0.2,0.2,0.05,0.0211,0.1608,low,0.08,0.06,0.11,1,1,0,0.0
0.1189,1,0.19,0,0.05,0,0.07,0.05,0.164,0.2,0.2,0.0079,0.0615,low,0.13,0.1,0.11,1,1,0,0.0
0.1043,0,0.27,0,0.03,0,0.29,0.02,0.083,0.8,0.17,0.0887,0.0893,low,0.05,0.03,0.08,1,0,0,0.0
0.192,0,0.06,1,0.03,1,0.19,0.05,0.131,0.3,0.08,0.067,0.1152,high,0.13,0.0,0.04,1,1,0,0.3
0.122,1,0.27999999999999997,0,0.01,0,0.54,0.06999999999999999,0.109,0.7,0.2,0.0383,0.1249,low,0.06,0.04,0.15,1,0,0,0.0
0.1748,1,0.05,1,0.11,1,0.53,0.05,0.114,0.4,0.2,0.0718,0.1109,mid,0.16,0.0,0.09,1,0,0,0.2
0.0907,1,0.26,1,0.07,0,0.44,0.02,0.16,0.3,0.12,0.0144,0.0896,high,0.13,0.06,0.08,1,0,0,0.3
0.1193,1,0.22999999999999998,0,0.07,0,0.2,0.1,0.158,0.7,0.13,0.1442,0.1904,mid,0.07,0.05,0.02,1,0,0,0.2
0.1766,1,0.05,1,0.01,1,0.22,0.08,0.122,0.8,0.04,0.0291,0.1318,high,0.07,0.05,0.16,1,0,0,0.3
0.1278,1,0.1,0,0.07,1,0.24,0.08,0.17,0.3,0.16,0.1352,0.1775,high,0.06,0.02,0.11,1,1,1,0.3
0.1234,0,0.16999999999999998,1,0.08,0,0.17,0.09,0.174,0.6,0.15,0.0209,0.0725,high,0.12,0.09,0.19,1,0,1,0.2
0.1961,1,0.15,0,0.1,0,0.55,0.05,0.1,0.7,0.2,0.0861,0.1888,mid,0.14,0.07,0.06,1,1,1,0.3
